"IDS","NAME","LONGITUDE","LATITUDE","NEAREST_LINE_ID","COMID","ARBOLATESU","SNAP_DIST","DISTFROMNODE","DISTTONODE","DIST_FROMHWKM","GEOMETRY","POINTTYPE"
"Point.09082500","09082500 CRYSTAL RIVER NEAR REDSTONE, CO.",-107.214307634949,39.2986404105581,1326085,1326085,285.844,4.2507455481842e-05,62.0568712599981,250.548829347352,285.593451170653,"c(826474.669380879, 4356754.55164204)","gage"
"Point.09082800","09082800 NORTH THOMPSON CREEK NEAR CARBONDALE, CO.",-107.333450304591,39.3298563864128,1326443,1326443,38.372,4.23097034991412e-06,158.011650629662,5409.71412339417,32.9622858766058,"c(816056.36917845, 4359796.28781634)","gage"
"Point.09083000","09083000 THOMPSON CREEK NEAR CARBONDALE, CO.",-107.224603416851,39.3304561537581,1326445,1326445,91.399,0.000324168590645961,3778.29990846127,429.916714436241,90.9690832855638,"c(825438.829517125, 4360249.72202075)","gage"
"Point.09083700","09083700 PRINCE CREEK NEAR CARBONDALE, CO.",-107.139882824171,39.3218181398712,1326113,1326113,13.681,0.000621231782867382,6558.94799734215,6816.55268588445,6.86444731411555,"c(832784.909052601, 4359599.62900028)","gage"
"Point.09083800","09083800 CRYSTAL RIVER BELOW CARBONDALE, CO",-107.229459048268,39.4082109961836,1325941,1325941,448.861,0.000370256148753188,864.94156166497,108.925148704064,448.752074851296,"c(824659.269815567, 4368864.98733101)","gage"
"Point.09084000","09084000 CATTLE CREEK NEAR CARBONDALE, CO.",-107.0515987322,39.4667932358591,1326423,1326423,35.81,2.818092971188e-05,2832.63810083563,1450.68112071371,34.3593188792863,"c(839693.218107697, 4376025.50770972)","gage"
"Point.09084500","09084500 FOURMILE CREEK NEAR CARBONDALE, CO.",-107.38927879608,39.3955759165767,1325955,1325955,8.447,0.000307648050258847,475.736648553346,1613.65626618347,6.83334373381653,"c(810950.675165797, 4366898.55535172)","gage"
"Point.09084600","09084600 FOURMILE CREEK NEAR GLENWOOD SPRINGS, CO.",-107.321069866189,39.4017522522107,1326431,1326431,20.245,3.4368431164638e-05,4895.8471343025,4134.60396870016,16.1103960312998,"c(816798.321706247, 4367821.81957004)","gage"
"Point.09085000","09085000 ROARING FORK RIVER AT GLENWOOD SPRINGS, CO.",-107.329287881216,39.5438954938542,1324997,1324997,1814.74,3.01705314287759e-06,3723.0078171027,621.218236159853,1814.11878176384,"c(815446.844492923, 4383574.29211728)","gage"
"Point.09085100","09085100 COLORADO RIVER BELOW GLENWOOD SPRINGS, CO",-107.337304257731,39.5550823276701,3175612,3175612,10346.881,0.000343549500937554,1010.17523929116,640.99695613252,10346.2400030439,"c(814707.144003212, 4384788.19374011)","gage"
"Point.09085200","09085200 CANYON CREEK ABOVE NEW CASTLE, CO.",-107.448162201948,39.6055426987519,3175362,3175362,31.891,8.03831411860897e-05,4845.81234373815,710.055579871353,31.1809444201286,"c(804958.053935001, 4390007.93633744)","gage"
"Point.09085300","09085300 EAST CANYON CREEK NEAR NEW CASTLE, CO.",-107.434617809267,39.6090919125677,3175356,3175356,28.355,0.000472711262263258,233.258825885303,1034.87548264252,27.3201245173575,"c(806105.594379726, 4390448.09770249)","gage"
"Point.09085400","09085400 POSSUM CREEK NEAR NEW CASTLE, CO.",-107.423434795141,39.5973668617689,3175372,3175372,14.651,0.000178252233662875,4099.5415007456,1572.9442427495,13.0780557572505,"c(807117.81425053, 4389184.55182496)","gage"
"Point.09085500","09085500 CANYON CREEK NEAR NEW CASTLE, CO.",-107.447653409447,39.5743965575142,3175930,3175930,83.57,1.11704070954922e-05,1067.67554652181,69.0335254839551,83.500966474516,"c(805138.555323564, 4386551.7356284)","gage"
"Point.09086000","09086000 WEST ELK CREEK NEAR NEW CASTLE, CO",-107.627189475023,39.6660721380261,3175140,3175140,20.914,4.77117846135552e-05,1589.32782630403,407.766969836604,20.5062330301634,"c(789330.835276056, 4396134.86663695)","gage"
"Point.09086470","09086470 MAIN ELK CREEK NEAR NEW CASTLE, CO.",-107.57276722754,39.6780311728898,3175146,3175146,137.761,0.000197064369530499,301.223364246354,1970.07198781432,135.790928012186,"c(793949.625155547, 4397639.65506051)","gage"
"Point.09086970","09086970 EAST ELK CREEK AB BOILER CREEK NR NEW CASTLE, CO",-107.525175420006,39.6677134554459,3175164,3175164,28.484,3.12370299056188e-06,549.749376104281,1419.31830989274,27.0646816901073,"c(798076.847520435, 4396651.36310746)","gage"
"Point.09087500","09087500 ELK CREEK AT NEW CASTLE, CO.",-107.539899588316,39.5704714778226,3175474,3175474,282.462,1.05803687124209e-05,1140.02422372564,174.797006407898,282.287202993592,"c(797229.750300298, 4385806.59387131)","gage"
"Point.09087600","09087600 COLORADO RIVER AT NEW CASTLE, CO.",-107.544490262191,39.5673079704477,3175960,3175960,10818.166,0.000233454385152741,480.213510839444,445.846268549514,10817.7201537315,"c(796848.820416178, 4385440.19787742)","gage"
"Point.09088000","09088000 BALDY CREEK NEAR NEW CASTLE, CO.",-107.501668863619,39.4867919735564,3181130,3181130,21.162,3.79795462748708e-05,6867.80192275974,1603.73417384554,19.5582658261545,"c(800876.094722534, 4376643.65474744)","gage"
"Point.09089000","09089000 WEST DIVIDE CREEK BL WILLOW CREEK, NR RAVEN, CO.",-107.520375133161,39.2754554723389,3181174,3181174,55.083,0.000369037526057013,653.761881981391,1287.13232523221,53.7958676747678,"c(800172.044754854, 4353118.98588564)","gage"
"Point.09089500","09089500 WEST DIVIDE CREEK NEAR RAVEN, CO",-107.580104136503,39.330979823462,3181162,3181162,94.104,5.74890360325177e-06,162.431827391493,1673.88632467063,92.4301136753294,"c(794784.917263729, 4359086.41110629)","gage"
"Point.09090700","09090700 EAST DIVIDE CREEK NEAR SILT, CO.",-107.569548541227,39.4362356179116,3181138,3181138,51.119,0.000109010241165041,890.71209725942,428.29731713889,50.6907026828611,"c(795250.539114982, 4370806.16793156)","gage"
"Point.09091500","09091500 EAST RIFLE CREEK NEAR RIFLE, CO.",-107.698390360359,39.6777674303034,3175078,3175078,63.02,1.34293536367408e-05,12.8280023118577,13.6923506991724,63.0063076493008,"c(783173.895965353, 4397205.86998323)","gage"
"Point.09092000","09092000 RIFLE CREEK NEAR RIFLE, CO.",-107.763364765869,39.619773911265,3175298,3175298,224.173,0.000298268451457361,1120.04339008407,432.345139708151,223.740654860292,"c(777832.343404873, 4390564.34951879)","gage"
"Point.09092500","09092500 BEAVER CREEK NEAR RIFLE, CO.",-107.832544576873,39.472398359394,3181128,3181128,16.468,3.09903060540896e-05,12911.6758236605,3477.39538680365,12.9906046131963,"c(772469.267926543, 4373991.7183742)","gage"
"Point.09092600","09092600 BATTLEMENT CREEK NEAR PARACHUTE, CO.",-107.97696187833,39.4354683186916,3181132,3181132,17.424,0.000210339339287065,1741.80635127216,4054.5250386395,13.3694749613605,"c(760181.571979253, 4369464.99267774)","gage"
"Point.09092800","09092800 WEST FORK PARACHUTE CREEK NEAR PARACHUTE, CO",-108.139326784639,39.5981414651342,1253584,1253584,75.935,9.31267801396181e-05,560.798625539604,1358.29730574542,74.5767026942546,"c(745630.93417586, 4387066.69174315)","gage"
"Point.09092830","09092830 NORTHWATER CREEK NEAR ANVIL POINTS, CO.",-108.012558780068,39.6205414779764,1253474,1253474,20.817,1.15064437183579e-05,1420.17222534249,190.999777305514,20.6260002226945,"c(756434.923448524, 4389907.79208613)","gage"
"Point.09092850","09092850 EAST MIDDLE FORK PARACHUTE CR NR RIO BLANCO, CO.",-108.030006884272,39.6207376684639,1253444,1253444,40.325,6.0787018430861e-05,405.075110122318,956.79786944078,39.3682021305592,"c(754936.245198322, 4389879.86449979)","gage"
"Point.09092960","09092960 EAST FORK PARACHUTE CREEK NR ANVIL POINTS, CO.",-107.982774927439,39.5547667517754,1254650,1254650,30.99,0.000135991946977475,303.109084375247,1552.76682940506,29.4372331705949,"c(759237.205094528, 4382691.56590499)","gage"
"Point.09092970","09092970 EAST FORK PARACHUTE CREEK NEAR RULISON, CO.",-108.021428394529,39.5675865774057,1253674,1253674,42.588,0.000178156846063354,783.323343570501,3168.8702634653,39.4191297365347,"c(755868.398267157, 4384003.9197796)","gage"
"Point.09092980","09092980 BEN GOOD CREEK NEAR RULLISON, CO.",-108.041240467337,39.5902902781629,1253578,1253578,8.266,0.000120088375978863,799.981381952101,384.809237451833,7.88119076254817,"c(754083.193124348, 4386468.03248692)","gage"
"Point.09093000","09093000 PARACHUTE CREEK NEAR PARACHUTE CO.",-108.11102899376,39.5671354485371,1253680,1253680,277.845,0.000125858133124552,899.436796020531,447.706403450582,277.397293596549,"c(748171.782714154, 4383702.53137383)","gage"
"Point.09093500","09093500 PARACHUTE CREEK AT PARACHUTE, CO.",-108.059295952576,39.4527580172472,1255204,1255204,368.612,0.000231390613069082,5064.79925575394,2113.12310080636,366.498876899194,"c(753031.517919906, 4371149.77524471)","gage"
"Point.09093700","09093700 COLORADO RIVER NEAR DE BEQUE, CO.",-108.151847246366,39.3631912038955,3179390,3179390,12444.087,6.87077893278969e-05,2716.86099188961,3359.70004900136,12440.727299951,"c(745380.709574435, 4360951.44930384)","gage"
"Point.09094200","09094200 ROAN CREEK ABOVE CLEAR CREEK, NEAR DE BEQUE, CO.",-108.355953894824,39.4904931466629,1255146,1255146,259.231,4.8300381768884e-05,322.070671361431,3702.92295844146,255.528077041559,"c(727379.039274144, 4374547.23080498)","gage"
"Point.09095000","09095000 ROAN CREEK NEAR DE BEQUE, CO.",-108.317003184911,39.4536708831275,1255516,1255516,540.145,7.21913555828895e-05,947.744477196026,1789.43699160159,538.355563008398,"c(730850.901923532, 4370558.93729904)","gage"
"Point.09095300","09095300 DRY FORK AT UPPER STATION, NEAR DE BEQUE CO.",-108.317878479592,39.3746007315269,1255326,1255326,140.84,0.000138613906622461,1599.74309842345,390.707425078508,140.449292574921,"c(731036.639753677, 4361779.68782923)","gage"
"Point.09095400","09095400 DRY FORK NEAR DE BEQUE, CO.",-108.262034888264,39.3693487394618,1255338,1255338,157.932,2.99483995485838e-05,3733.89696810101,601.575967127572,157.330424032872,"c(735865.379183095, 4361341.16914824)","gage"
"Point.09095500","09095500 COLORADO RIVER NEAR CAMEO, CO.",-108.266183009422,39.2395275775556,3179476,3179476,13495.477,0.000263308696367172,1346.77659951371,420.608883338103,13495.0563911167,"c(735943.855229793, 4346919.91608536)","gage"
"Point.09095800","09095800 PLATEAU CREEK NEAR HEIBERGER, CO.",-107.774529661766,39.2179288387325,3180788,3180788,22.244,5.68806152443232e-06,1239.69563163455,1089.01655621304,21.154983443787,"c(778470.114349697, 4345919.64113904)","gage"
"Point.09096000","09096000 PLATEAU CREEK AT UPPER STA, NEAR COLLBRAN, CO.",-107.802315542607,39.2212568658391,3181278,3181278,25.885,2.25403889818304e-05,2725.75489702967,937.974624179538,24.9470253758205,"c(776057.671429991, 4346203.96070434)","gage"
"Point.09096500","09096500 PLATEAU CREEK NEAR COLLBRAN, CO.",-107.840235060509,39.2503565824192,3181210,3181210,131.005,3.48667364075701e-05,2269.20155914527,1448.65721893134,129.556342781069,"c(772670.590004597, 4349319.32673422)","gage"
"Point.09096800","09096800 BUZZARD CREEK BL OWENS CREEK, NR HEIBERGER, CO.",-107.633817469463,39.2361086346057,3181212,3181212,69.38,8.16908279267798e-05,161.081991743588,1790.32094454845,67.5896790554515,"c(790546.157829744, 4348380.28465807)","gage"
"Point.09097500","09097500 BUZZARD CREEK NEAR COLLBRAN, CO",-107.850966092551,39.2720801895578,3181172,3181172,222.129,9.1339056421382e-05,2807.39108155403,1769.60114808587,220.359398851914,"c(771660.408168166, 4351698.56191961)","gage"
"Point.09097600","09097600 BRUSH CREEK NEAR COLLBRAN, CO",-107.842190667273,39.3248463256652,3181160,3181160,19.233,1.54236447918582e-06,1140.11635493037,4248.52912351899,14.984470876481,"c(772212.918219798, 4357582.55847806)","gage"
"Point.09097900","09097900 PLATEAU CREEK BELOW COLLBRAN, CO",-107.971474540558,39.2395006025469,3180768,3180768,527.129,2.40210981909502e-05,673.161667750853,220.844983885939,526.908155016114,"c(761383.503266649, 4347726.81929921)","gage"
"Point.09098500","09098500 ATKINSON CREEK NEAR COLLBRAN, CO.",-107.897359913999,39.102879657488,3181232,3181232,2.655,0.000164665048556359,1412.29906772091,446.881134064022,2.20811886593598,"c(768300.62137693, 4332777.61130218)","gage"
"Point.09099000","09099000 EAST FORK BIG CREEK NEAR COLLBRAN, CO.",-107.895565120806,39.10964509928,3181228,3181228,9.736,2.74554442944624e-05,2249.75392941785,507.361770316971,9.22863822968303,"c(768430.165245889, 4333533.92911536)","gage"
"Point.09099500","09099500 BIG CREEK AT UPPER STATION, NEAR COLLBRAN, CO.",-107.918861828519,39.131826818278,3180916,3180916,39.945,5.8468106493963e-05,372.950785762653,4707.06254151029,35.2379374584897,"c(766331.746817185, 4335927.56960493)","gage"
"Point.09100000","09100000 BIG CREEK NEAR COLLBRAN, CO.",-107.956592255937,39.1910415951573,3180828,3180828,52.939,1.22118573442734e-05,1409.28876802187,5719.90458949825,47.2190954105018,"c(762849.016711615, 4342390.63725806)","gage"
"Point.09100500","09100500 COTTONWOOD CREEK AT UPPER STA, NEAR MOLINA, CO.",-107.99672768598,39.1282528309236,3181222,3181222,26.136,6.42870301797307e-06,4224.30306028894,1190.36559352487,24.9456344064751,"c(759612.92316798, 4335305.04075135)","gage"
"Point.09101000","09101000 COTTONWOOD CREEK NEAR MOLINA, CO.",-108.017573324046,39.1642546348525,3178216,3178216,34.356,1.33144584563028e-07,2800.80606285054,1340.40937781442,33.0155906221856,"c(757679.175723054, 4339241.94424617)","gage"
"Point.09101500","09101500 BULL CREEK AT UPPER STATION, NEAR MOLINA, CO.",-108.03528878948,39.1164774217066,3178454,3178454,22.089,1.43752139776708e-06,1488.58393438651,2555.32470759907,19.5336752924009,"c(756321.672338319, 4333888.25025162)","gage"
"Point.09104000","09104000 COON CREEK NEAR MESA, CO.",-108.134000239716,39.1060019342703,3178708,3178708,15.528,0.00016702871089664,4993.5168697157,46.2136371893757,15.4817863628106,"c(747822.555156303, 4332451.19838084)","gage"
"Point.09104500","09104500 MESA CREEK NEAR MESA, CO.",-108.125682421779,39.0860841380512,3178898,3178898,8.918,2.23840967549893e-05,4932.1895138043,2338.03439102213,6.57996560897787,"c(748611.923135901, 4330263.03690541)","gage"
"Point.09105000","09105000 PLATEAU CREEK NEAR CAMEO, CO",-108.267438202094,39.1833943934713,3179298,3179298,1003.857,0.000336186981446541,3488.37855066477,631.665399239683,1003.22533460076,"c(736023.513095046, 4340685.82212885)","gage"
"Point.09106000","09106000 COLORADO RIVER NEAR PALISADE, CO.",-108.325738634638,39.1279082566117,3179652,3179652,14766.027,0.000250802413198028,479.902097181632,1040.9169065556,14764.9860830934,"c(731168.739497296, 4334376.67695994)","gage"
"Point.09106150","09106150 COLO RIVER BELOW GRAND VALLEY DIV NR PALISADE, CO",-108.354585983242,39.0981355833476,3179692,3179692,14786.457,0.000843393622133748,3513.32093845757,1214.76263873871,14785.2422373613,"c(728771.073724673, 4330998.86690612)","gage"
"Point.09106200","09106200 LEWIS WASH NEAR GRAND JUNCTION, CO.",-108.477693074081,39.0606727004932,3178896,3178896,12.566,2.58835268730932e-05,260.010529080121,197.608060044629,12.3683919399554,"c(718238.990907694, 4326537.6505228)","gage"
"Point.09107000","09107000 TAYLOR RIVER AT TAYLOR PARK, CO.",-106.566694941401,38.860523920744,1333022,1333022,239.052,6.21284033830794e-05,1202.58988939839,148.08880200444,238.903911197996,"c(884722.500818604, 4310648.04292787)","gage"
"Point.09107500","09107500 TEXAS CREEK AT TAYLOR PARK, CO",-106.57056551337,38.8413340320592,1333594,1333594,78.105,0.0103199957458267,356.814499483153,1886.336663121,76.218663336879,"c(884490.010443734, 4308500.88201381)","gage"
"Point.09108000","09108000 WILLOW CREEK AT TAYLOR PARK, CO.",-106.529592837075,38.8159455173223,1333136,1333136,102.974,8.04217176601241e-05,1451.79128507515,453.121120900222,102.5208788791,"c(888186.315931943, 4305855.38487068)","gage"
"Point.09109000","09109000 TAYLOR RIVER BELOW TAYLOR PARK RESERVOIR, CO.",-106.609054748474,38.8178776354077,1333490,1333490,464.165,0.000291971961068333,334.348107857267,1500.3609370558,462.664639062944,"c(881273.007007689, 4305734.64838578)","gage"
"Point.09110000","09110000 TAYLOR RIVER AT ALMONT, CO.",-106.845331900966,38.6645852013712,1333564,1333564,805.519,0.000197450984504145,2598.88131614045,185.828072140938,805.333171927859,"c(861522.425600676, 4287753.37613516)","gage"
"Point.09110500","09110500 EAST RIVER NEAR CRESTED BUTTE, CO.",-106.909579066839,38.8642604833093,1333044,1333044,135.276,1.23638529676728e-05,2677.74808644172,3120.90125451547,132.155098745485,"c(854937.117383831, 4309671.09595732)","gage"
"Point.09111000","09111000 COAL CREEK NEAR CRESTED BUTTE, CO.",-107.055817692692,38.8558979275398,1332234,1332234,17.544,6.89222240532062e-05,315.074010374105,4570.92790610603,12.973072093894,"c(842283.387233077, 4308183.24483763)","gage"
"Point.09111500","09111500 SLATE RIVER NEAR CRESTED BUTTE, CO",-106.969488538674,38.8684724066745,1332990,1332990,95.857,3.96702035526064e-05,211.536305485288,3294.0079926897,92.5629920073103,"c(849716.083109267, 4309907.0920288)","gage"
"Point.09112000","09112000 CEMENT CREEK NEAR CRESTED BUTTE, CO",-106.853018000688,38.8241255248223,1333144,1333144,58.766,0.00016860315538133,257.437108193611,3440.93527321586,55.3250647267841,"c(860049.547937767, 4305436.73780863)","gage"
"Point.09112200","09112200 EAST RIVER BELOW CEMENT CREEK NR CRESTED BUTTE, CO",-106.871002065864,38.784413687461,1333198,1333198,361.911,1.29629169610486e-05,773.307315050634,177.65467648513,361.733345323515,"c(858687.01907615, 4300956.69993783)","gage"
"Point.09112500","09112500 EAST RIVER AT ALMONT, CO",-106.848277003703,38.6644034009036,1333418,1333418,444.169,0.00284414147340502,1735.79287565046,141.461733301503,444.027538266698,"c(861266.9728889, 4287721.56236089)","gage"
"Point.09113000","09113000 CASTLE CREEK NEAR BALDWIN, CO.",-107.101744472346,38.7665707009578,3251299,3251299,17.634,2.82534495297374e-05,2098.3023377273,490.2697490152,17.1437302509848,"c(838720.015904396, 4298094.42229553)","gage"
"Point.09113100","09113100 CASTLE CREEK ABOVE MOUTH NEAR BALDWIN, CO",-107.084415553816,38.7691086160181,3251281,3251281,23.185,0.000811696876694741,1200.53245423657,1115.95850803027,22.0690414919697,"c(840214.160036339, 4298440.60056153)","gage"
"Point.09113300","09113300 OHIO CREEK AT BALDWIN, CO.",-107.058496557545,38.7655451097991,3252089,3252089,58.84,3.71834976546733e-05,346.946087308386,1405.08911237917,57.4349108876208,"c(842484.026935797, 4298141.84269673)","gage"
"Point.09113500","09113500 OHIO CREEK NEAR BALDWIN, CO.",-106.998479178744,38.701861668923,3252767,3252767,175.603,0.000102966974067799,287.831418167826,859.587605432978,174.743412394567,"c(848010.346614668, 4291298.16258768)","gage"
"Point.09113980","09113980 OHIO CREEK ABOVE MOUTH NR GUNNISON, CO",-106.931394991231,38.5871371902074,3252623,3252623,239.478,4.8888041770711e-06,1867.04955508569,1976.2390224783,237.501760977522,"c(854412.561333083, 4278818.16204713)","gage"
"Point.09114000","09114000 OHIO CREEK NEAR GUNNISON, CO.",-106.936924273204,38.5748239578813,3252623,3252623,239.478,6.18868201445646e-05,3555.25964017329,288.028937390704,239.189971062609,"c(853991.289450847, 4277429.71725748)","gage"
"Point.09114500","09114500 GUNNISON RIVER NEAR GUNNISON, CO.",-106.94921242714,38.541872270609,3252637,3252637,1585.975,2.6578685727166e-05,1145.21934551995,233.619992809345,1585.74138000719,"c(853081.788643356, 4273723.89367462)","gage"
"Point.09115500","09115500 TOMICHI CREEK AT SARGENTS, CO",-106.422210294444,38.3950295450194,9773517,9773517,199.68,0.000120490129699533,947.011152752227,109.860581874769,199.570139418125,"c(899850.143176832, 4259578.54393599)","gage"
"Point.09116000","09116000 TOMICHI CREEK NEAR DOYLEVILLE, CO.",-106.507037583613,38.4121820084155,9773477,9773477,260.761,7.51998615436519e-07,884.60305790835,1048.88732165997,259.71211267834,"c(892344.358067084, 4261117.91508598)","gage"
"Point.09117000","09117000 TOMICHI CREEK AT PARLIN, CO.",-106.726214830195,38.4974881010403,9773305,9773305,572.147,0.000169516265433404,561.824785405411,425.097615536741,571.721902384463,"c(872756.343468121, 4269677.58939763)","gage"
"Point.09118000","09118000 QUARTZ CREEK NEAR OHIO CITY, CO.",-106.635698789352,38.5601778521676,9772827,9772827,166.684,5.31749434995876e-05,1082.64625660384,49.116101784183,166.634883898216,"c(880323.58611786, 4277009.64275627)","gage"
"Point.09118450","09118450 COCHETOPA CREEK BELOW ROCK CREEK NEAR PARLIN, CO",-106.772222330379,38.3359578857482,9773615,9773615,471.426,0.000108484699918121,1085.29242087026,991.491801180427,470.43450819882,"c(869565.763673534, 4251557.27661532)","gage"
"Point.09118500","09118500 COCHETOPA CREEK NEAR PARLIN, CO.",-106.765430858457,38.3998002947781,9773541,9773541,506.317,0.000490780926964752,2516.00882064752,754.713039426656,505.562286960573,"c(869833.907086347, 4258672.89293453)","gage"
"Point.09119000","09119000 TOMICHI CREEK AT GUNNISON, CO",-106.940821943612,38.5207192727993,9773129,9773129,1476.375,4.37414602346825e-05,1669.59605392267,280.802451145846,1476.09419754885,"c(853917.23118842, 4271407.70064219)","gage"
"Point.09120500","09120500 GUNNISON RIVER AT IOLA, CO.",-107.088751875678,38.4784604747776,3254155,3254155,3454.049,0.000143679984962645,1274.45346443167,739.45966378463,3453.30954033622,"c(841214.387405148, 4266156.29176232)","gage"
"Point.09121500","09121500 CEBOLLA CREEK NEAR LAKE CITY, CO.",-107.168468786561,37.9812987198006,3255139,3255139,32.42,0.000159416092146704,55.0010852999236,114.39282708197,32.305607172918,"c(836544.972359744, 4210670.97396769)","gage"
"Point.09121800","09121800 CEBOLLA CREEK NEAR POWDERHORN, CO.",-107.073567905304,38.2272669560544,3254027,3254027,259.891,4.01099485723415e-05,1733.17327079812,3048.47563297348,256.842524367027,"c(843727.207065738, 4238325.49334104)","gage"
"Point.09122000","09122000 CEBOLLA CREEK AT POWDERHORN, CO.",-107.114678280296,38.2911612771017,3253393,3253393,391.302,6.31438936831357e-05,87.106196582126,11349.0897893079,379.952910210692,"c(839828.707790651, 4245266.73966641)","gage"
"Point.09122500","09122500 SOAP CREEK NEAR SAPINERO, CO",-107.325474435654,38.5610179882663,3251827,3251827,64.522,8.999814887083e-05,10412.3738313389,1851.09181752568,62.6709081824743,"c(820189.68422344, 4274469.12654142)","gage"
"Point.09123000","09123000 SOAP CREEK AT SAPINERO, CO.",-107.296848959577,38.471441107195,3254133,3254133,4075.839,3.10485166810577e-05,4311.257840028,2243.39342351884,4073.59560657648,"c(823085.627655914, 4264625.09007732)","gage"
"Point.09123400","09123400 LAKE FORK BELOW MILL GULCH NEAR LAKE CITY, CO.",-107.384825301224,37.9066149894988,3255219,3255219,63.131,0.00012551121356752,686.180719333034,472.215590009922,62.6587844099901,"c(817856.892087352, 4201619.35165871)","gage"
"Point.09123500","09123500 LAKE FORK AT LAKE CITY, CO",-107.314173987318,38.0188783955194,3253673,3253673,125.86,1.38100290159351e-05,648.299959292178,102.900039929365,125.757099960071,"c(823577.017821264, 4214325.01706273)","gage"
"Point.09124000","09124000 HENSON CREEK AT LAKE CITY, CO.",-107.335092979449,38.0196102855809,3253663,3253663,83.529,2.42562675796275e-05,2247.64019046216,2089.2519271573,81.4397480728427,"c(821736.733401822, 4214333.57962091)","gage"
"Point.09124500","09124500 LAKE FORK AT GATEVIEW, CO.",-107.230090258062,38.2986931642225,3253975,3253975,368.826,2.301803200212e-06,5062.06904157313,383.223429681826,368.442776570318,"c(829696.629526383, 4245684.24152775)","gage"
"Point.09124700","09124700 GUNNISON RIVER BELOW BLUE MESA DAM, CO.",-107.348066235327,38.4524894789263,3254171,3254171,4835.346,3.9620501247985e-05,331.449844743844,835.214619337549,4834.51078538066,"c(818699.253363355, 4262342.49190196)","gage"
"Point.09125000","09125000 CURECANTI CREEK NEAR SAPINERO, CO.",-107.415098289878,38.48790527548,3253955,3253955,42.208,0.000878122527038725,1578.71993916623,4815.24210256848,37.3927578974315,"c(812694.466407122, 4266043.90086542)","gage"
"Point.09126000","09126000 CIMARRON RIVER NEAR CIMARRON, CO",-107.546360596386,38.2573352782497,3253985,3253985,66.381,4.46701970296667e-05,1048.88713195485,1102.96058720625,65.2780394127938,"c(802200.736066732, 4240010.96004753)","gage"
"Point.09126500","09126500 CIMARRON RIVER AT CIMARRON, CO.",-107.554622946287,38.4409605823687,3253959,3253959,223.536,0.000191372875116766,3916.40225274369,288.061446791259,223.247938553209,"c(800716.135184792, 4260367.33613281)","gage"
"Point.09127000","09127000 CIMARRON RIVER BLW SQUAW CREEK AT CIMARRON, CO",-107.55588198987,38.4461521465575,3253137,3253137,240.475,2.74854891559178e-05,353.697179570987,1420.84878172644,239.054151218274,"c(800584.649540243, 4260939.51890857)","gage"
"Point.09127500","09127500 CRYSTAL CREEK NEAR MAHER, CO.",-107.506213442656,38.5520917238442,3251809,3251809,62.744,0.000393425366736632,412.092404638379,987.23604245671,61.7567639575433,"c(804473.716835732, 4272863.12738903)","gage"
"Point.09128000","09128000 GUNNISON RIVER BELOW GUNNISON TUNNEL, CO",-107.64854650806,38.5290046554078,3252173,3252173,5458.281,9.91287618811823e-06,82.6426206477244,264.006741944189,5458.01699325806,"c(792160.050237612, 4269837.88249904)","gage"
"Point.09128500","09128500 SMITH FORK NEAR CRAWFORD, CO.",-107.506567600861,38.7279073837325,3252121,3252121,60.526,3.29061369967565e-05,1511.06519603553,793.466313061528,59.7325336869385,"c(803698.845658649, 4292379.24930645)","gage"
"Point.09129000","09129000 SMITH FORK AT CRAWFORD, CO.",-107.576252316497,38.7105549593804,3251387,3251387,83.855,3.98097855775079e-05,1580.29388466144,1077.03736768154,82.7779626323185,"c(797711.350765352, 4290223.85086882)","gage"
"Point.09129500","09129500 IRON CREEK NEAR CRAWFORD, CO.",-107.601928188011,38.6806603579412,3252185,3252185,143.833,1.61415197209324e-05,86.7868611768783,1263.90272583278,142.569097274167,"c(795601.324358658, 4286822.06162716)","gage"
"Point.09129600","09129600 SMITH FORK NEAR LAZEAR, CO",-107.710162892951,38.7077152348557,3251413,3251413,281.016,0.000116562070476181,5331.01502735089,2755.58626759275,278.260413732407,"c(786075.647427167, 4289481.3901141)","gage"
"Point.09129800","09129800 CLEAR FORK NEAR RAGGED MOUNTAIN, CO.",-107.431057298338,39.1431822624715,1336758,1336758,68.135,1.8105260205153e-05,875.566394377763,122.828345637139,68.0121716543629,"c(808458.067080623, 4338734.67904905)","gage"
"Point.09130500","09130500 EAST MUDDY CREEK NEAR BARDINE, CO.",-107.358981190071,39.0132433118281,1336646,1336646,213.186,6.96995577180205e-06,1309.15174287913,1628.71116208713,211.557288837913,"c(815267.85602314, 4324556.81459415)","gage"
"Point.09130600","09130600 WEST MUDDY CREEK NEAR RAGGED MOUNTAIN, CO.",-107.575352520593,39.130738719545,1336426,1336426,14.19,7.56182062036925e-06,1595.20313810815,37.7172843672495,14.1522827156328,"c(796035.935835766, 4336872.07759521)","gage"
"Point.09130800","09130800 WEST MUDDY CREEK NEAR BOWIE, CO.",-107.524492213369,39.1158357501024,1336484,1336484,54.843,0.000616450701261112,1567.04751277245,3866.76204029176,50.9762379597082,"c(800496.940530339, 4335384.9377202)","gage"
"Point.09131100","09131100 COW CREEK NEAR PAONIA, CO.",-107.584729012688,39.1042827850751,1336480,1336480,22.845,0.000206943511473662,6084.62851919606,2866.33376312742,19.9786662368726,"c(795335.792671341, 4333904.52611988)","gage"
